id,name,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_location,host_is_superhost,host_response_rate,host_acceptance_rate,availability_365,reviews_per_month,calculated_host_listings_count,bathrooms
1281645417560897336,Super 1 Bedroom Apartment in Friedrichshain,Karl-Marx-Allee-Nord,52.5226228,13.449786,Entire home/apt,4,1.0,1.0,78.0,92,365,0,,,,True,100.0,71.0,181,,107,1.0
1281657428602775648,Beautiful Studio Apartment in Neukölln,Rixdorf,52.4790289,13.4463329,Entire home/apt,2,0.0,4.0,50.0,92,365,0,,,,True,100.0,71.0,56,,107,1.0
1281665660696963475,Beautiful 1 Bedroom Apartment in Neukölln,Rixdorf,52.47816520000001,13.4467096,Entire home/apt,2,1.0,1.0,71.0,92,365,0,,,,True,100.0,71.0,85,,107,1.0
1281794996008304435,Apartment Penrzlauer Berg,Prenzlauer Berg Südwest,52.53548927586069,13.41822754122383,Entire home/apt,4,1.0,1.0,138.0,4,365,1,5.0,5.0,5.0,False,,100.0,22,0.11,1,1.0
1282280560306390644,Berlin City 105,Moabit West,52.53061719141232,13.333137555167296,Entire home/apt,3,1.0,2.0,85.0,1,365,6,4.17,4.0,4.0,False,83.0,99.0,338,0.68,5,1.0
1282446250414090427,Hermitage,Osloer Straße,52.564703837306446,13.387976625619022,Private room,3,1.0,1.0,63.0,1,60,54,4.94,4.85,4.93,True,100.0,96.0,231,5.44,1,1.0
1282477817583877833,Dream duplex - Coolest location,Reuterstraße,52.49306,13.42322,Entire home/apt,3,1.0,1.0,144.0,2,28,11,4.91,4.73,5.0,False,100.0,100.0,17,1.24,1,1.0
1282503644936411680,"Friedrichshain-ruhige kleine Wohnung, zentrumsnah",Frankfurter Allee Nord,52.52492,13.44931,Entire home/apt,6,1.0,3.0,128.0,3,365,1,5.0,5.0,5.0,False,97.0,83.0,358,0.45,14,1.0
1282503838314542916,Elegant Apartment in Kreuzberg,Tempelhofer Vorstadt,52.49356316352323,13.412444109070949,Entire home/apt,2,1.0,1.0,220.0,92,182,0,,,,False,100.0,,365,,1,1.0
1282517618842816225,Friedrichshain-schönes helles Studio in guter Lage,Karl-Marx-Allee-Nord,52.52331,13.4487,Entire home/apt,3,1.0,2.0,92.0,3,365,2,3.5,4.0,3.0,False,97.0,83.0,360,0.49,14,1.0
1282536257467127760,"Friedrichshain-zentrale 2-Zimmerwohnung, gute Lage",Karl-Marx-Allee-Nord,52.523442923448215,13.448717217773854,Entire home/apt,6,1.0,3.0,138.0,3,365,2,4.5,4.5,5.0,False,97.0,83.0,356,0.31,14,1.0
1282567334702773119,Berlin’s Best Located Beautiful Apartment MITTE,Regierungsviertel,52.51398,13.39527,Entire home/apt,4,2.0,3.0,328.0,4,365,4,4.25,4.0,4.75,False,100.0,97.0,250,0.41,3,1.0
1282727564101160235,cozy apartment Berlin Tempelhof,Tempelhof,52.46674652459567,13.392973549436636,Entire home/apt,2,1.0,1.0,60.0,92,365,0,,,,False,0.0,,270,,1,1.0
1282751812674090356,Nice&bright room in Kreuzberg,Tempelhofer Vorstadt,52.492027899567184,13.393627184216893,Private room,1,1.0,1.0,54.0,3,30,15,4.93,5.0,4.93,True,100.0,96.0,11,1.46,1,1.0
1283115095100938851,sonniges und ruhiges Zimmer in Friedrichshain,Frankfurter Allee Nord,52.51708164170804,13.457551561295986,Private room,2,1.0,1.0,86.0,1,365,6,5.0,5.0,5.0,False,100.0,88.0,0,0.57,1,1.0
1283138816579528552,Friedrichshain-kleines Studio Petersburger Straße,Frankfurter Allee Nord,52.52483,13.44955,Entire home/apt,4,1.0,3.0,110.0,3,365,1,1.0,1.0,3.0,False,97.0,83.0,361,0.32,14,1.0
1283153695494134596,Friedrichshain-große Wohnung mitten in Berlin,Karl-Marx-Allee-Nord,52.52268531140154,13.44898866566954,Entire home/apt,9,3.0,8.0,165.0,3,365,13,4.15,4.15,4.46,False,97.0,83.0,332,1.34,14,1.0
1283153716586892387,Friedrichshain-tolle Galerie-Dachgeschosswohnung,Karl-Marx-Allee-Nord,52.52333312436251,13.448818675535035,Entire home/apt,8,2.0,5.0,156.0,3,365,8,4.63,4.75,4.63,False,97.0,83.0,346,1.53,14,1.0
1283312035939541449,"Blueground | Neukölln, fully furnished w/ balcony",Buckow,52.4195321,13.42805,Entire home/apt,3,2.0,2.0,117.0,92,1125,0,,,,False,60.0,100.0,177,,311,1.0
1283316662192241808,Sonnig und zentral in Kreuzberg,nördliche Luisenstadt,52.501066141683914,13.438682197609118,Entire home/apt,2,1.0,1.0,40.0,210,730,0,,,,False,,,358,,1,1.0
1283353441565666266,Mauerpark Oasis - groups - 4BR - up to 12 persons,Prenzlauer Berg Nordwest,52.54582272479015,13.40129166980511,Entire home/apt,12,4.0,7.0,298.0,3,365,47,4.91,4.85,4.72,True,100.0,99.0,26,4.96,5,1.5
1283385317621960880,Stylisch 84 sqm Apartment in Mitte,Moabit West,52.52794,13.33597,Entire home/apt,3,1.0,1.0,92.0,6,21,7,5.0,4.86,4.86,False,100.0,24.0,200,0.79,1,2.0
1283424357087458024,Loft mit Aussicht auf Berlin,Weißensee Ost,52.56008139999999,13.4724768,Entire home/apt,4,1.0,2.0,142.0,2,90,30,4.9,4.8,4.57,True,97.0,96.0,89,2.82,4,1.0
1283888932420182929,Arbio I Pension Parlamento 2 people prenzlauerberg,Prenzlauer Berg Nord,52.54919824780342,13.416669968343871,Private room,2,1.0,1.0,84.0,1,1125,2,4.0,4.5,3.5,False,100.0,96.0,336,0.34,2,1.0
1283911927972488913,3-Zimmer Serviced Apartment,Volkspark Wilmersdorf,52.49207,13.33422,Entire home/apt,3,2.0,2.0,89.0,30,182,1,5.0,4.0,5.0,False,70.0,55.0,342,0.55,3,1.0
1283983788533852537,3Zimmer Berlin/Wilmersdorf ruhig,Wiesbadener Straße,52.47446,13.31696,Entire home/apt,3,1.0,1.0,73.0,92,365,0,,,,False,,,362,,2,1.0
1284045464464850731,Central/Lake/Transport/ezAccess,Tempelhof,52.461959131468106,13.382017747205644,Entire home/apt,4,2.0,3.0,197.0,2,365,17,4.18,4.06,4.71,False,98.0,90.0,358,1.6,6,1.0
1284736383845813725,Home away from home in Neukölln,Schillerpromenade,52.4680209,13.4255386,Entire home/apt,4,1.0,2.0,161.0,1,1125,19,4.95,4.84,4.95,,100.0,47.0,351,2.31,1,1.0
1285001432031103268,twin bed room @ Minimal Hostel Kreuzberg,südliche Luisenstadt,52.49885215005333,13.445851392753235,Shared room,2,,2.0,89.0,1,365,3,5.0,5.0,4.33,True,94.0,99.0,298,0.63,14,1.0
1285018910413902030,double room @ Minimal Hostel Kreuzberg,südliche Luisenstadt,52.4980954,13.4468262,Shared room,2,,1.0,90.0,1,365,17,4.59,4.76,4.65,True,94.0,99.0,324,2.64,14,2.0
1285189683398374137,Balkonzimmer am Tempelhofer Feld,Schillerpromenade,52.47098,13.4229,Private room,2,1.0,1.0,52.0,1,7,21,4.95,4.95,4.95,True,100.0,81.0,251,2.05,1,1.0
1285344109833476395,Stylish Studio in Berlin Mitte,Alexanderplatz,52.52909952054217,13.407022850214108,Entire home/apt,2,0.0,1.0,80.0,74,365,2,5.0,5.0,4.5,False,,80.0,184,0.29,1,1.0
1285354459573047767,1 bed in the 4 bed dorm @ Minimal Hostel Kreuzberg,südliche Luisenstadt,52.4980954,13.4468262,Shared room,4,,4.0,42.0,1,365,18,4.83,4.83,4.33,True,94.0,99.0,333,3.1,14,2.0
1285464579016923820,"#14 sleep box, small and cozy!",Frankfurter Allee Süd FK,52.5152744,13.4565813,Private room,3,0.0,2.0,65.0,1,365,37,4.49,4.32,4.76,False,100.0,98.0,261,3.51,15,3.0
1285467407920717809,1 bed in the female dorm @Minimal Hostel Kreuzberg,südliche Luisenstadt,52.4980954,13.4468262,Shared room,6,,6.0,39.0,1,365,29,4.76,4.89,4.61,True,94.0,99.0,338,4.46,14,2.0
1285474840428785620,1 bed in a 6 bed dorm @ Minimal Hostel Kreuzberg,südliche Luisenstadt,52.4980954,13.4468262,Shared room,6,,6.0,39.0,1,365,12,4.75,5.0,4.91,True,94.0,99.0,325,2.52,14,2.0
1285474873447941924,"#13 sleep box, small with wc",Frankfurter Allee Süd FK,52.5152744,13.4565813,Private room,3,0.0,2.0,65.0,1,365,31,4.39,4.42,4.9,False,100.0,98.0,102,3.05,15,1.0
1285481193728561463,1 bed in the 8 bed dorm @ Minimal Hostel Kreuzberg,südliche Luisenstadt,52.4980954,13.4468262,Shared room,8,,8.0,36.0,1,365,55,4.91,4.91,4.64,True,94.0,99.0,331,9.12,14,2.0
1285489270577060131,big double room garden view @ Minimal Kreuzberg,südliche Luisenstadt,52.4980954,13.4468262,Shared room,2,,1.0,96.0,1,365,3,5.0,5.0,5.0,True,94.0,99.0,294,0.44,14,2.0
1285496347551830266,big double room street view @ Minimal Kreuzberg,südliche Luisenstadt,52.4980954,13.4468262,Shared room,2,,1.0,96.0,1,365,2,4.0,5.0,4.0,True,94.0,99.0,312,0.65,14,2.0
1285944474935202079,※ Cozy attic studio apartment ※,Wedding Zentrum,52.552117,13.3589293,Entire home/apt,2,1.0,1.0,59.0,2,365,0,,,,False,93.0,0.0,352,,1,1.0
1285965018767610945,Chic & central in Charlottenburg,Düsseldorfer Straße,52.496864464846645,13.325288915344252,Entire home/apt,3,2.0,2.0,80.0,92,364,0,,,,False,100.0,,235,,1,1.5
1286011377130307333,"Helle, Großräumige Wohnung",Alt-Lichtenberg,52.51356,13.48679,Entire home/apt,3,1.0,1.0,95.0,92,365,0,,,,False,,,173,,1,1.5
1286169008663339170,DX Apartments (DZ Strassenseite),Alt-Lichtenberg,52.52667058952093,13.490384580426031,Entire home/apt,2,1.0,1.0,118.0,1,365,208,4.75,4.75,4.33,True,99.0,99.0,355,19.94,3,0.0
1286733432625921982,time4staying terrace apartment at Görli in X-Berg,südliche Luisenstadt,52.49498565101322,13.432471384655775,Entire home/apt,5,1.0,3.0,189.0,2,365,24,4.79,4.83,4.79,,100.0,99.0,349,2.3,5,1.0
1286889343327565350,Dream on the water - in the heart of Berlin,Frankfurter Allee Süd FK,52.48971,13.48195,Entire home/apt,4,1.0,2.0,68.0,1,188,3,4.67,4.33,5.0,False,93.0,41.0,246,0.43,7,1.0
1286943472065911645,Comfy Room in Prenzlauer Berg,Prenzlauer Berg Südwest,52.53718,13.42243,Private room,2,1.0,2.0,49.0,92,94,0,,,,True,,100.0,235,,2,1.0
1287401951372261337,Top Location Apartment Mitte- Feel The CityCenter,Alexanderplatz,52.52559,13.39634,Entire home/apt,7,2.0,3.0,212.0,2,365,19,4.21,4.05,4.89,False,100.0,70.0,340,1.83,9,2.0
1287471671113501847,1-bed at Mitte / Friedrichshain,Alexanderplatz,52.5097,13.42231,Entire home/apt,2,1.0,1.0,43.0,92,180,0,,,,False,90.0,91.0,358,,79,1.0
1287661859037421746,Deluxe Ferienappartement,Blankenfelde/Niederschönhausen,52.57667619999999,13.393221,Entire home/apt,2,1.0,1.0,180.0,1,1125,3,5.0,5.0,5.0,False,,83.0,342,0.63,3,1.0
1288153085553971017,City Centre Oasis,Alexanderplatz,52.53465817316575,13.373049678519504,Private room,2,1.0,1.0,71.0,2,8,24,4.92,5.0,4.79,True,100.0,78.0,201,5.03,1,1.0
1288213570147372676,Friedrichsfelde-nahe Tierpark:tolle Balkon-Wohnung,Friedrichsfelde Süd,52.50509,13.51944,Entire home/apt,4,1.0,2.0,82.0,3,365,0,,,,False,97.0,83.0,358,,14,1.0
1288230250905377678,Modernes Studio in Berlin,Weißensee,52.545682811968774,13.452814265081798,Entire home/apt,3,1.0,1.0,99.0,1,365,14,4.86,4.86,4.79,False,100.0,90.0,130,1.34,1,1.0
1288252079190149678,Charming mid-century Apt in popular neighborhood,Frankfurter Allee Nord,52.514876065620925,13.47267621060637,Entire home/apt,4,1.0,1.0,140.0,2,30,8,5.0,4.88,5.0,False,50.0,39.0,33,0.81,1,1.0
1288254878281693416,Friedrichsfelde- Balkon-Studiowohnung am Tierpark,Neu Lichtenberg,52.5065,13.51978,Entire home/apt,4,1.0,2.0,82.0,3,365,4,4.75,4.5,5.0,False,97.0,83.0,349,0.7,14,1.0
1288303094982326329,Friedrichsfelde - Helle+ruhige Wohnung am Tierpark,Friedrichsfelde Nord,52.5052,13.52131,Entire home/apt,5,2.0,4.0,110.0,3,365,4,4.25,4.25,4.25,False,97.0,83.0,331,0.62,14,1.0
1288422716849119892,1-Zimmer Wohnung an der Spree,Oberschöneweide,52.45857388437425,13.537974995928778,Entire home/apt,2,1.0,1.0,81.0,92,365,0,,,,False,,,90,,1,1.0
1289303037561947058,Staywell nähe Schloss Bellevue · 95QM Apartment,Moabit Ost,52.51982,13.35606,Entire home/apt,12,3.0,6.0,210.0,1,365,48,4.77,4.79,4.75,True,100.0,99.0,311,4.66,8,1.0
1289675661546849007,cozy and quiet city apartment,Wedding Zentrum,52.5502688,13.3598555,Entire home/apt,4,1.0,2.0,72.0,7,30,0,,,,False,100.0,100.0,15,,1,1.5
1289746078050885894,"Numa | XL Studio: Balcony, SofaBed, Kitchenette",Prenzlauer Berg Südwest,52.5324537,13.4187202,Entire home/apt,4,1.0,2.0,290.0,1,365,2,5.0,5.0,5.0,False,91.0,100.0,263,0.22,6,1.0
1289758057530315360,"Blueground | Mitte, furnished & ready",Alexanderplatz,52.50675349999999,13.4202906,Entire home/apt,2,1.0,1.0,136.0,92,1125,0,,,,False,60.0,100.0,55,,311,1.0
1289835583098113445,"Blueground | Prenzlauer Berg, move-in-ready home",Prenzlauer Berg Nord,52.5517119,13.4152727,Entire home/apt,2,1.0,1.0,117.0,92,1125,0,,,,False,60.0,100.0,145,,311,1.0
1289925389251049365,Modern Altbau Oasis in Kreuzberg,nördliche Luisenstadt,52.49753,13.41957,Entire home/apt,2,1.0,1.0,129.0,92,365,0,,,,False,,,363,,1,1.0
1290435940218954675,Möblierte 2 Raum Wohnung,Kaulsdorf,52.51371,13.60477,Entire home/apt,4,1.0,1.0,126.0,3,1125,9,5.0,5.0,4.75,False,100.0,93.0,229,1.64,1,1.0
1290444025060008557,Luxe Duplex Penthouse W Jacuzzi,Alexanderplatz,52.52573,13.39637,Entire home/apt,6,3.0,3.0,383.0,30,365,8,4.5,4.25,5.0,False,100.0,70.0,96,0.82,9,2.5
1290473718211757245,Gemütliche Berliner Wohnung,Volkspark Wilmersdorf,52.48752,13.32678,Entire home/apt,2,1.0,1.0,65.0,92,365,0,,,,False,,100.0,249,,1,1.0
1290475706931604471,Cozy Apartment 2,Wedding Zentrum,52.54146267743141,13.359406407083242,Entire home/apt,2,1.0,1.0,88.0,1,365,26,4.54,4.27,4.77,False,100.0,98.0,225,4.19,3,1.0
1290511242588361378,Cozy 1 Bedroom Apartment in Friedrichshain,Frankfurter Allee Süd FK,52.5132906,13.4632552,Entire home/apt,4,1.0,1.0,72.0,92,365,0,,,,True,100.0,71.0,29,,107,1.0
1290636737797506256,"Stylish 1 Bedroom w/Balcony by Berlin Wall, Mitte",Brunnenstr. Süd,52.53713,13.39586,Entire home/apt,2,1.0,1.0,138.0,2,365,39,4.72,4.51,4.87,,100.0,98.0,346,3.81,8,1.0
1291353530628751166,Romantik auf dem See,Haselhorst,52.54234275057287,13.221014205804456,Entire home/apt,4,1.0,1.0,279.0,1,7,5,5.0,5.0,5.0,False,100.0,100.0,5,0.52,1,1.0
1291534089493714908,Ferienhaus 3 Zimmer,Adlershof,52.44618419122276,13.555065941770524,Entire home/apt,6,3.0,4.0,115.0,1,89,36,4.72,4.72,4.75,True,100.0,99.0,120,3.71,1,1.0
1291811434178341278,Fully Equipped Studio with Queen Double Bed,Karl-Marx-Allee-Süd,52.512624758867865,13.42663646931152,Entire home/apt,2,1.0,1.0,119.0,1,365,9,5.0,5.0,4.89,False,93.0,100.0,66,0.99,22,1.0
1291819917725280283,Fully Equipped Studio with Queen Double Bed,Karl-Marx-Allee-Süd,52.51283369999999,13.4267223,Entire home/apt,1,1.0,2.0,99.0,1,365,0,,,,False,93.0,100.0,363,,22,1.0
1291823993577211353,Fully Equipped Studio with Queen Double Bed,Karl-Marx-Allee-Süd,52.51283369999999,13.4267223,Entire home/apt,2,1.0,1.0,127.0,1,365,0,,,,False,93.0,100.0,66,,22,1.0
1291830498860869277,Fully Equipped Studio with Panoramic Windows,Karl-Marx-Allee-Süd,52.51283369999999,13.4267223,Entire home/apt,1,1.0,1.0,82.0,1,365,5,4.6,5.0,3.8,False,93.0,100.0,356,0.61,22,1.0
1291835495844146699,Fully Equipped Studio with Panoramic Windows,Karl-Marx-Allee-Süd,52.51283369999999,13.4267223,Entire home/apt,1,1.0,1.0,96.0,1,365,0,,,,False,93.0,100.0,59,,22,1.0
1292325214470147373,Gip,Brunnenstr. Süd,52.53992861037731,13.40446747217078,Private room,2,1.0,2.0,111.0,2,365,15,5.0,5.0,5.0,True,100.0,72.0,252,1.54,2,1.0
1292682015304299116,Ruhige zentrale Wohnung mit Dachterrasse B'Mitte,Alexanderplatz,52.52384970000001,13.3806719,Entire home/apt,2,1.0,1.0,208.0,3,200,21,4.95,4.9,4.95,True,90.0,100.0,25,2.2,1,1.0
1292709267906366858,Huge Terrace | Modern | Quiet | Near Ku’damm,Düsseldorfer Straße,52.493389541242735,13.321808176668188,Entire home/apt,4,2.0,3.0,246.0,1,365,33,4.76,4.85,4.79,False,99.0,100.0,256,3.64,15,1.0
1292908274863125829,Grand Apartment 6 Schlafzimmer,Schöneberg-Süd,52.481991083720146,13.349198700000017,Entire home/apt,15,6.0,15.0,311.0,3,365,9,4.78,4.78,4.67,False,80.0,71.0,4,1.01,13,4.0
1293288212871075501,Room in the park,Ost 2,52.563766012709515,13.362890738623028,Private room,2,1.0,1.0,42.0,2,365,18,4.83,4.79,4.84,False,100.0,93.0,343,1.81,1,1.0
1293357831617589255,Kleines Studio am Hafen Kladow,Gatow / Kladow,52.45041,13.14624,Entire home/apt,2,0.0,2.0,97.0,2,31,23,4.61,4.83,4.65,True,100.0,100.0,255,2.32,1,1.0
1293363302946475510,Brandeburg Airport Cosy Home Stay,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.377,13.6136,Private room,2,1.0,1.0,39.0,1,365,15,4.73,4.47,4.6,False,100.0,86.0,60,1.53,2,1.0
1293480427026635197,Little cozy room in Prenzlauerberg,Prenzlauer Berg Südwest,52.54074409162522,13.412017060835923,Private room,2,1.0,1.0,45.0,3,365,12,4.58,4.08,4.92,False,70.0,82.0,326,2.63,1,1.0
1293488707576928710,Central Aprt Mitte Museumsinsel / Berliner Dom,Alexanderplatz,52.51189000593096,13.403652052417232,Entire home/apt,9,3.0,6.0,321.0,2,365,18,4.61,4.5,4.89,True,100.0,98.0,247,1.81,5,1.0
1293639061543030410,Luxuskind Apartm. 2 Room,Schöneberg-Süd,52.481991083720146,13.349177242327896,Entire home/apt,6,2.0,6.0,145.0,3,365,3,5.0,5.0,4.33,False,80.0,71.0,5,0.78,13,1.0
1293655031025929893,HolidayHome Apartments | Spacious 20sqm Room,Alt-Hohenschönhausen Süd,52.53736533048225,13.510302761375211,Private room,2,1.0,1.0,74.0,2,190,0,,,,False,100.0,100.0,273,,19,2.0
1293723425082735808,HolidayHome Apartments | Spacious Private Room,Brunnenstr. Nord,52.5435,13.37834,Private room,3,1.0,2.0,94.0,1,28,1,2.0,3.0,4.0,False,100.0,100.0,343,0.13,19,1.0
1293739156302653254,Genuss mitten in Berlin,Ost 1,52.56902,13.37972,Entire home/apt,12,4.0,8.0,680.0,1,365,0,,,,False,25.0,7.0,365,,3,1.0
1293974590952831855,Modern 95m² Penthouse,Tempelhofer Vorstadt,52.4896875,13.4076529,Entire home/apt,2,1.0,1.0,108.0,92,92,0,,,,False,,,365,,1,1.0
1294024209506655692,HolidayHome Apartments | Luxery Private Room,Brunnenstr. Nord,52.54477,13.37805,Private room,3,1.0,1.0,111.0,1,30,5,3.4,4.6,3.8,False,100.0,100.0,362,0.5,19,1.0
1294166978535071535,2. Berliner Flair im Bezirk Mitte,Alexanderplatz,52.5333991,13.3717674,Entire home/apt,3,1.0,2.0,116.0,2,4,29,4.66,4.83,4.55,False,100.0,99.0,342,2.92,2,1.0
1294666490978821412,Ferienwohnungen Grabbeallee Two,Blankenfelde/Niederschönhausen,52.5755057,13.3984545,Entire home/apt,6,3.0,7.0,169.0,3,365,29,4.79,4.55,4.69,False,100.0,99.0,146,3.21,16,2.0
1294896483138015857,Cozy Furnished Apartment,Kantstraße,52.5055,13.3173,Entire home/apt,2,2.0,2.0,90.0,15,90,1,5.0,5.0,5.0,False,,100.0,54,0.14,1,1.0
1294968726065349773,cinderella.kreuzberg - Urban Loft,Tempelhofer Vorstadt,52.49203564117095,13.389542322165925,Private room,2,1.0,1.0,149.0,1,365,65,4.86,4.85,4.86,True,96.0,100.0,215,6.52,5,1.0
1294969437677736672,Ferienwohnungen Grabbeallee #1,Blankenfelde/Niederschönhausen,52.5755057,13.3984545,Entire home/apt,6,3.0,4.0,178.0,3,365,29,4.69,4.41,4.66,False,100.0,99.0,120,3.13,16,2.0
1294982266958155721,Ferienwohnungen Grabbeallee Three,Blankenfelde/Niederschönhausen,52.5755057,13.3984545,Entire home/apt,12,4.0,11.0,109.0,5,365,13,4.38,4.23,4.62,False,100.0,99.0,137,1.47,16,2.5
1295603245835716855,Spacious 2 Bedroom in the Heart of Friedrichshain,Karl-Marx-Allee-Nord,52.519573944614336,13.448491793819176,Entire home/apt,8,2.0,4.0,197.0,1,1123,21,4.86,4.95,4.76,True,100.0,100.0,326,2.33,3,1.5
1295645599247041738,cinderella.kreuzberg - Urban Garden Loft,Tempelhofer Vorstadt,52.4903,13.38734,Private room,2,1.0,1.0,160.0,1,365,13,4.69,4.54,4.77,True,96.0,100.0,223,1.32,5,1.0
1295651554105906536,cinderella.kreuzberg - Club Loft,Tempelhofer Vorstadt,52.4903,13.38725,Private room,2,1.0,1.0,155.0,1,365,7,4.43,4.71,4.86,True,96.0,100.0,211,0.98,5,1.0
1295653678852187106,cinderella.kreuzberg - Serenity Loft,Tempelhofer Vorstadt,52.49145531045983,13.389272970912511,Private room,2,1.0,1.0,155.0,1,365,17,4.76,4.71,5.0,True,96.0,100.0,202,1.82,5,1.0
1295852773281580132,LGTBQ+ friendly guest-room in Berlin-Mitte!,Brunnenstr. Süd,52.53608,13.37959,Private room,2,1.0,1.0,72.0,2,50,18,5.0,4.94,4.94,True,100.0,100.0,233,3.97,2,1.0
1296380506418030239,Cozy central flat by the river,Otto-Suhr-Allee,52.52306,13.32381,Entire home/apt,2,1.0,1.0,115.0,7,365,2,4.5,4.0,5.0,False,80.0,19.0,257,0.23,1,1.0
1296791688066402026,"""Dein privates 75-Zoll-Kino""",Gropiusstadt,52.43284950124658,13.457996310703605,Entire home/apt,4,1.0,1.0,96.0,92,365,0,,,,False,,,364,,1,1.0
1296962709230330864,Homaris East Side Hotel - Deluxe Twin Zimmer,Karl-Marx-Allee-Süd,52.50340869999999,13.4455127,Private room,2,1.0,2.0,138.0,1,1125,5,4.6,4.2,4.4,False,95.0,100.0,262,0.57,6,0.0
1296970009932717565,Homaris East Side Hotel - Deluxe Triple Zimmer,Karl-Marx-Allee-Süd,52.50340869999999,13.4455127,Private room,3,1.0,2.0,172.0,1,365,6,4.5,4.67,4.5,False,95.0,100.0,313,0.7,6,0.0
1297147983519901856,Bright and welcoming one-bedroom with desk,Prenzlauer Berg Süd,52.53254,13.43256,Entire home/apt,2,1.0,1.0,72.0,92,365,0,,,,False,0.0,100.0,365,,1,1.0
1297249751419242340,Zimmer in heller Wohnung in Kanalnähe,Reuterstraße,52.48753,13.44058,Private room,2,1.0,2.0,63.0,2,365,13,4.92,4.92,4.77,True,100.0,55.0,9,1.5,1,1.0
1297613766325066508,Apartment in the heart of Berlin,Südliche Friedrichstadt,52.500576446298865,13.391380205442708,Private room,2,1.0,1.0,76.0,1,365,8,5.0,5.0,4.75,False,50.0,56.0,63,0.89,1,1.0
1297671853815420884,"Großartiges, modisches Loft",Nord 2,52.61143140000001,13.3364872,Entire home/apt,3,1.0,2.0,236.0,92,365,0,,,,False,100.0,0.0,365,,1,1.0
1297753848080355003,Numa | Medium Room with Single Bed,Südliche Friedrichstadt,52.5057254,13.380306,Entire home/apt,1,1.0,1.0,156.0,1,365,1,5.0,5.0,5.0,False,89.0,100.0,289,0.16,8,1.0
1297788063819199367,Elegant Apt Ku'damm | 3-Rooms • 90m² •Top-Location,Düsseldorfer Straße,52.4975442,13.3112764,Entire home/apt,4,2.0,2.0,144.0,1,365,58,4.88,4.83,4.88,True,100.0,99.0,171,6.42,12,1.0
1297882957007247854,cozy studio (1-room apartment),Neu Lichtenberg,52.50888,13.50675,Entire home/apt,2,1.0,1.0,49.0,40,70,0,,,,False,33.0,0.0,327,,1,1.0
1297883573168677245,Zimmer mit grossem Bad mit Sauna,Friedenau,52.47334,13.33876,Private room,1,1.0,1.0,54.0,1,5,0,,,,False,,100.0,227,,1,1.0
1298405404517902049,Central City Apt. Mitte Berliner Dom Museumsinsel,Regierungsviertel,52.51269121566422,13.40397564296842,Entire home/apt,9,3.0,6.0,286.0,2,365,18,4.78,4.5,4.72,True,100.0,98.0,138,1.82,5,1.0
1298655645165989602,Studio Apartment in Berlin,Alexanderplatz,52.524149357843555,13.41269099649066,Entire home/apt,4,2.0,2.0,80.0,180,730,0,,,,False,33.0,,327,,1,2.0
1299050811480962893,Blueground | Neukölln studio apartment,Reuterstraße,52.4865223,13.4309749,Entire home/apt,2,0.0,1.0,66.0,92,1125,0,,,,False,60.0,100.0,172,,311,1.0
1299051159834618984,Blueground | Charlottenburg 1bd apartment,Volkspark Wilmersdorf,52.48884529999999,13.3290406,Entire home/apt,2,1.0,1.0,117.0,92,1125,0,,,,False,60.0,100.0,267,,311,1.0
1299356933241278955,FABEL Soho - Suite near Ku'Damm/ICC/City West,Kurfürstendamm,52.5012013,13.3319076,Entire home/apt,4,1.0,2.0,235.0,1,365,30,4.97,4.93,4.83,True,100.0,99.0,328,3.93,5,1.0
1299474684314654390,Calm 1-BDR Flat in Lively Friedrichshain/Wifi,Frankfurter Allee Nord,52.51556,13.45862,Entire home/apt,2,1.0,1.0,90.0,2,12,3,5.0,5.0,5.0,True,100.0,100.0,113,1.13,7,1.0
